,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result,daily_policy_index_d-1
160,29.41,2001-08-24,374814.35 ,22.1,1018.0,0.0,721.0,20.95,1017,0.0,721,"5,408.70","5,433.40","5,371.00","5,396.50","5,471.90",360.2
161,78.65,2001-08-29,397529.54 ,15.0,1018.0,0.0,802.0,12.26,1016,0.0,802,"5,471.90","5,475.50","5,395.90","5,434.70","5,417.60",451.8
162,85.99,2001-08-30,400787.81 ,16.29,1013.0,0.0,803.0,16.29,1010,0.0,802,"5,434.70","5,460.20","5,384.30","5,417.60","5,332.70",304.0
163,91.94,2001-08-31,403244.77 ,16.05,1009.0,0.0,801.0,10.9,1010,0.0,802,"5,417.60","5,435.70","5,332.70","5,332.70","5,345.00",480.49
164,100,2001-09-03,405210.63 ,16.18,1013.0,0.0,801.0,12.13,1013,0.0,803,"5,332.70","5,378.00","5,298.30","5,345.00","5,312.10",83.36
165,99.14,2001-09-04,404013.00 ,11.03,1013.0,0.0,802.0,7.8,1014,0.0,800,"5,345.00","5,366.90","5,278.20","5,312.10","5,379.60",229.56
166,96.47,2001-09-05,401927.77 ,11.53,1020.0,0.0,801.0,7.39,1022,0.0,802,"5,312.10","5,379.60","5,291.30","5,379.60","5,316.10",182.06
167,92.06,2001-09-06,399019.98 ,17.14,1018.0,0.0,802.0,10.28,1016,0.0,802,"5,379.60","5,379.60","5,306.60","5,316.10","5,204.30",187.76
168,85.99,2001-09-07,395388.95 ,13.33,1018.0,0.0,802.0,10.89,1019,0.0,802,"5,316.00","5,333.00","5,189.80","5,204.30","5,070.30",559.55
169,59.7,2001-09-10,381751.80 ,8.07,1019.0,0.0,801.0,5.97,1020,0.0,801,"5,204.30","5,206.80","5,068.10","5,070.30","5,033.70",326.04
170,49.12,2001-09-11,377018.56 ,10.76,1019.0,0.0,803.0,11.2,1018,0.0,804,"5,070.30","5,070.30","4,895.90","5,033.70","4,746.00",134.53
171,38.25,2001-09-12,372624.06 ,13.37,1019.0,0.0,802.0,11.55,1017,0.0,801,"5,033.70","5,129.00","4,746.00","4,746.00","4,882.10",352.33
172,27.63,2001-09-13,368835.89 ,11.59,1010.0,0.0,802.0,7.26,1006,0.0,801,"4,746.00","4,882.10","4,651.80","4,882.10","4,943.60",506.48
173,17.87,2001-09-14,365897.77 ,8.25,999.0,0.0,801.0,7.31,1010,0.0,802,"4,882.10","4,946.60","4,847.50","4,943.60","4,755.80",837.57
174,0.48,2001-09-17,363832.49 ,9.79,1020.0,0.0,802.0,4.44,1021,0.0,801,"4,943.60","4,970.10","4,743.00","4,755.80","4,898.90",733.89
175,0.3,2001-09-18,365575.80 ,7.71,1019.0,0.0,801.0,9.32,1015,0.87,311,"4,755.70","4,898.90","4,670.50","4,898.90","4,848.70",551.86
176,3.1,2001-09-19,368419.50 ,10.57,1014.0,0.0,802.0,8.28,1006,0.0,803,"4,898.90","4,899.40","4,772.20","4,848.70","4,721.70",753.17
177,8.51,2001-09-20,372177.91 ,9.52,1008.0,0.0,802.0,9.25,1012,0.0,802,"4,848.70","4,874.00","4,697.40","4,721.70","4,556.90",696.53
178,15.99,2001-09-21,376607.21 ,11.55,1016.0,0.0,802.0,7.3,1018,0.0,721,"4,721.70","4,743.80","4,523.50","4,556.90","4,433.70",723.61
179,44.7,2001-09-24,391093.71 ,11.39,1012.0,0.5,500.0,9.03,1012,0.0,803,"4,556.90","4,556.90","4,219.80","4,433.70","4,613.90",543.24
180,54.68,2001-09-25,395418.48 ,11.0,1014.0,0.0,803.0,6.95,1016,0.0,741,"4,433.70","4,615.50","4,433.70","4,613.90","4,663.40",634.7
181,64.26,2001-09-26,399124.50 ,10.7,1017.0,0.0,803.0,9.67,1016,0.0,721,"4,613.90","4,679.60","4,515.30","4,663.40","4,696.10",541.83
182,73.14,2001-09-27,402062.89 ,12.67,1013.0,0.12,500.0,14.02,1013,0.0,804,"4,663.40","4,715.00","4,606.60","4,696.10","4,763.60",457.38
183,81.11,2001-09-28,404132.35 ,13.96,1013.0,0.0,804.0,13.12,1012,0.0,801,"4,696.10","4,763.60","4,651.00","4,763.60","4,903.40",413.52
184,97.31,2001-10-01,404698.46 ,13.48,1001.0,0.13,500.0,11.72,999,0.0,801,"4,763.60","4,920.50","4,763.60","4,903.40","4,785.60",590.91
185,99.53,2001-10-02,403019.11 ,12.09,1002.0,0.0,804.0,12.03,1000,1.43,501,"4,903.40","4,903.40","4,768.10","4,785.60","4,832.30",445.72
186,99.92,2001-10-03,400482.03 ,11.62,1005.0,0.0,804.0,9.22,1008,0.0,801,"4,785.60","4,833.00","4,730.70","4,832.30","4,881.80",930.71
187,98.41,2001-10-04,397178.24 ,11.93,1011.0,0.0,801.0,10.48,1013,0.0,801,"4,832.30","4,884.60","4,758.50","4,881.80","5,016.20",552.25
188,94.96,2001-10-05,393233.83 ,12.16,1011.0,0.0,801.0,11.64,1007,0.0,801,"4,881.80","5,034.30","4,881.80","5,016.20","5,036.00",226.37
189,73.95,2001-10-08,379370.23 ,8.33,988.0,0.24,520.0,9.09,995,0.0,801,"5,016.20","5,082.90","4,962.10","5,036.00","5,032.70",695.69
190,64.08,2001-10-09,374831.94 ,9.43,998.0,0.0,802.0,9.06,1005,0.0,801,"5,036.00","5,051.00","4,902.70","5,032.70","5,009.80",357.15
191,53.33,2001-10-10,370755.72 ,11.56,1015.0,0.0,802.0,6.57,1021,0.0,804,"5,032.70","5,079.20","4,997.00","5,009.80","5,153.10",427.41
192,42.16,2001-10-11,367385.16 ,11.73,1024.0,0.0,804.0,14.2,1025,0.0,300,"5,009.80","5,153.10","4,978.20","5,153.10","5,164.90",385.07
193,31.14,2001-10-12,364932.26 ,13.59,1025.0,0.0,803.0,11.5,1023,0.0,801,"5,153.10","5,279.80","5,136.90","5,164.90","5,145.50",239.88
194,5.39,2001-10-15,364380.75 ,15.47,1010.0,0.0,802.0,14.5,1008,0.0,801,"5,164.90","5,187.50","5,081.20","5,145.50","5,067.30",262.94
195,1.27,2001-10-16,366546.79 ,9.58,1013.0,0.0,803.0,8.07,1023,0.0,804,"5,145.50","5,148.40","5,046.00","5,067.30","5,082.60",222.34
196,0.01,2001-10-17,369736.42 ,10.02,1024.0,0.0,801.0,9.07,1019,0.0,721,"5,067.30","5,158.70","5,060.80","5,082.60","5,203.40",600.61
197,1.57,2001-10-18,373752.62 ,14.48,1010.0,0.0,802.0,13.11,1007,0.0,802,"5,082.60","5,229.60","5,082.60","5,203.40","5,116.00",314.67
198,5.69,2001-10-19,378346.30 ,10.24,1011.0,0.0,800.0,9.46,1008,0.0,721,"5,203.40","5,203.40","5,090.20","5,116.00","5,017.70",583.56
199,28.52,2001-10-22,392780.78 ,7.62,1004.0,0.0,801.0,5.47,1009,0.0,801,"5,116.00","5,116.00","5,003.90","5,017.70","5,070.40",260.46
200,37.95,2001-10-23,396926.07 ,12.46,1010.0,0.0,802.0,13.13,1009,0.0,803,"5,017.70","5,078.20","5,017.70","5,070.40","5,193.30",376.09
201,47.61,2001-10-24,400384.95 ,10.02,1013.0,0.0,802.0,10.32,1014,0.46,521,"5,070.40","5,193.30","5,070.40","5,193.30","5,167.60",367.22
202,57.17,2001-10-25,403017.17 ,10.24,1016.0,0.0,801.0,10.54,1021,0.0,802,"5,193.30","5,265.50","5,133.00","5,167.60","5,086.60",354.75
203,66.37,2001-10-26,404730.03 ,10.5,1018.0,0.0,803.0,12.0,1012,1.5,501,"5,167.60","5,217.00","5,043.20","5,086.60","5,188.70",325.28
204,89.25,2001-10-29,404022.64 ,8.87,1027.0,0.0,800.0,6.74,1026,0.0,721,"5,086.60","5,188.70","5,086.60","5,188.70","5,085.90",120.23
205,94.47,2001-10-30,401896.11 ,10.39,1022.0,0.0,801.0,11.04,1018,0.0,721,"5,188.60","5,188.60","5,083.30","5,085.90","5,003.60",241.71
206,98.08,2001-10-31,398933.46 ,10.32,1012.0,0.0,721.0,6.17,1015,0.0,800,"5,085.90","5,085.90","4,977.30","5,003.60","5,039.70",226.56
207,99.85,2001-11-01,395252.32 ,4.34,1030.0,0.0,800.0,2.28,1038,0.0,741,"5,003.60","5,101.10","4,954.90","5,039.70","5,071.20",360.64
208,99.6,2001-11-02,391008.15 ,5.79,1039.0,0.0,803.0,2.07,1041,0.0,801,"5,039.70","5,071.20","4,988.30","5,071.20","5,129.50",146.53
209,86.16,2001-11-05,376968.47 ,5.88,1024.0,0.0,711.0,0.96,1027,0.0,800,"5,071.20","5,129.50","5,071.20","5,129.50","5,209.10",463.65
210,77.81,2001-11-06,372656.86 ,4.2,1022.0,0.0,801.0,7.26,1014,0.0,801,"5,129.50","5,213.80","5,124.00","5,209.10","5,214.10",293.89
211,67.99,2001-11-07,368940.55 ,9.45,1013.0,0.25,500.0,6.48,1012,0.0,802,"5,209.10","5,272.50","5,184.80","5,214.10","5,216.30",771.45
212,57.16,2001-11-08,366037.27 ,7.69,1007.0,0.18,500.0,-0.79,995,0.0,802,"5,214.10","5,246.40","5,153.30","5,216.30","5,278.10",630.99
213,45.83,2001-11-09,364122.98 ,-4.31,1011.0,0.0,800.0,-2.91,1021,0.0,802,"5,216.30","5,294.60","5,208.40","5,278.10","5,244.20",450.65
214,14.86,2001-11-12,365198.36 ,9.59,1024.0,0.0,721.0,6.31,1017,0.0,804,"5,278.10","5,278.10","5,222.80","5,244.20","5,146.20",391.91
215,7.56,2001-11-13,367785.21 ,8.34,1015.0,0.0,802.0,0.45,1022,0.0,802,"5,244.20","5,251.80","5,065.30","5,146.20","5,277.10",214.79
216,2.6,2001-11-14,371291.88 ,-1.73,1029.0,0.0,802.0,-4.16,1033,0.0,801,"5,146.20","5,284.30","5,146.20","5,277.10","5,240.80",429.89
217,0.22,2001-11-15,375511.31 ,0.55,1037.0,0.0,802.0,-2.59,1040,0.0,802,"5,277.10","5,366.40","5,214.30","5,240.80","5,238.20",241.75
218,0.44,2001-11-16,380194.78 ,1.79,1039.0,0.0,802.0,5.62,1039,0.0,721,"5,240.70","5,297.10","5,193.40","5,238.20","5,291.00",215.82
219,14.26,2001-11-19,394331.45 ,4.92,1024.0,0.5,500.0,3.76,1025,0.0,300,"5,238.20","5,313.80","5,226.10","5,291.00","5,338.00",197.96
220,21.97,2001-11-20,398241.53 ,4.1,1028.0,0.0,721.0,3.21,1031,0.0,721,"5,291.00","5,383.20","5,285.60","5,338.00","5,298.70",346.46
221,30.57,2001-11-21,401421.72 ,4.04,1031.0,0.0,803.0,4.54,1029,0.0,802,"5,338.00","5,344.30","5,283.50","5,298.70","5,313.80",344.44
222,39.72,2001-11-22,403741.75 ,7.66,1024.0,0.0,803.0,6.9,1020,0.5,500,"5,298.70","5,367.60","5,272.10","5,313.80","5,345.90",283.17
223,49.12,2001-11-23,405115.63 ,-0.33,1025.0,0.0,803.0,-3.83,1028,0.0,804,"5,313.80","5,362.60","5,313.80","5,345.90","5,293.20",225.86
224,76.17,2001-11-26,403279.50 ,4.63,1015.0,0.9,500.0,-1.64,1016,0.0,800,"5,345.90","5,358.50","5,220.80","5,293.20","5,302.50",390.79
225,83.89,2001-11-27,400764.56 ,-0.03,1015.0,0.0,701.0,-1.89,1010,0.0,701,"5,293.20","5,346.00","5,273.00","5,302.50","5,266.00",384.67
226,90.47,2001-11-28,397431.19 ,4.39,1007.0,0.0,802.0,1.28,1015,0.0,803,"5,302.50","5,332.50","5,232.80","5,266.00","5,205.20",268.64
227,95.56,2001-11-29,393419.98 ,3.82,1019.0,0.0,803.0,6.95,1012,0.0,802,"5,266.00","5,283.30","5,182.20","5,205.20","5,208.50",468.26
228,98.84,2001-11-30,388913.69 ,11.82,1008.0,0.0,802.0,10.56,1008,0.89,500,"5,205.20","5,213.20","5,152.10","5,208.50","5,203.60",166.7
229,95.24,2001-12-03,374758.71 ,4.49,1024.0,0.33,500.0,2.67,1022,0.0,741,"5,208.50","5,216.90","5,146.50","5,203.60","5,164.60",172.72
230,89.32,2001-12-04,370685.23 ,4.84,1015.0,0.0,802.0,4.73,1006,0.0,802,"5,203.60","5,203.60","5,152.30","5,164.60","5,212.10",160.95
231,81.32,2001-12-05,367341.50 ,4.09,1018.0,0.0,803.0,6.16,1014,1.2,501,"5,164.60","5,218.60","5,164.60","5,212.10","5,333.50",827.08
232,71.65,2001-12-06,364921.97 ,1.66,1016.0,0.0,801.0,0.49,1031,0.0,802,"5,212.10","5,338.20","5,212.10","5,333.50","5,369.80",326.88
233,60.85,2001-12-07,363567.48 ,1.9,1035.0,0.0,801.0,2.34,1036,0.0,804,"5,333.50","5,411.20","5,327.30","5,369.80","5,264.70",287.9
234,27.54,2001-12-10,366338.29 ,0.12,1039.0,0.0,721.0,-2.3,1040,0.0,741,"5,369.80","5,388.80","5,258.70","5,264.70","5,185.00",253.81
235,18.08,2001-12-11,369353.93 ,1.23,1040.0,0.0,800.0,-1.84,1040,0.0,741,"5,264.70","5,276.20","5,172.20","5,185.00","5,160.80",206.48
236,10.3,2001-12-12,373169.11 ,-0.13,1039.0,0.0,721.0,-1.86,1034,0.0,800,"5,185.00","5,194.40","5,143.80","5,160.80","5,120.00",66.01
237,4.58,2001-12-13,377563.61 ,3.38,1033.0,0.0,804.0,3.36,1033,0.0,300,"5,160.80","5,181.70","5,106.00","5,120.00","5,074.90",265.22
238,1.12,2001-12-14,382289.08 ,0.33,1035.0,0.0,802.0,-4.44,1039,0.0,800,"5,120.00","5,134.10","5,035.80","5,074.90","5,061.00",125.74
239,4.29,2001-12-17,395914.42 ,-1.55,1040.0,0.0,801.0,-3.05,1040,0.0,801,"5,074.90","5,092.30","5,032.30","5,061.00","5,136.30",237.55
240,9.22,2001-12-18,399520.38 ,0.75,1038.0,0.0,801.0,-0.55,1038,0.0,802,"5,061.00","5,151.00","5,038.20","5,136.30","5,151.10",356.93
241,15.63,2001-12-19,402367.18 ,0.14,1038.0,0.0,803.0,-2.23,1034,0.0,721,"5,136.30","5,181.90","5,124.90","5,151.10","5,120.60",248.23
242,23.2,2001-12-20,404340.07 ,0.19,1027.0,0.0,802.0,-3.73,1031,0.0,800,"5,151.10","5,157.80","5,091.40","5,120.60","5,080.20",270.83
243,31.64,2001-12-21,405362.93 ,-3.31,1029.0,0.0,800.0,-3.06,1017,0.0,803,"5,120.60","5,151.00","5,080.10","5,080.20","5,159.20",499.21
244,59.52,2001-12-24,402495.36 ,-4.41,1019.0,0.0,803.0,-0.63,1011,0.0,801,"5,080.20","5,182.20","5,044.30","5,159.20","5,177.40",295.08
245,92,2001-12-28,387052.77 ,2.65,1003.0,0.0,804.0,-0.27,1000,0.0,801,"5,177.40","5,213.20","5,160.80","5,213.20","5,242.40",141.61
246,99.76,2001-12-31,372889.01 ,-4.26,1016.0,0.0,803.0,-7.4,1028,0.0,800,"5,213.20","5,243.70","5,196.00","5,242.40","5,217.40",547.98
247,84.64,2002-01-03,364127.56 ,-4.44,1028.0,0.0,803.0,-9.13,1027,0.0,804,"5,217.40","5,261.90","5,195.20","5,218.30","5,318.80",261.35
248,75.29,2002-01-04,363317.88 ,-5.0,1027.0,0.0,803.0,-7.0,1027,0.0,721,"5,218.30","5,328.40","5,218.30","5,318.80","5,323.80",379.43
249,42.22,2002-01-07,367762.10 ,4.08,1035.0,0.0,300.0,2.45,1034,0.0,300,"5,318.80","5,362.30","5,313.90","5,323.80","5,293.60",523.17
250,31.54,2002-01-08,371204.72 ,0.98,1033.0,0.0,721.0,-1.17,1031,0.0,721,"5,323.80","5,354.20","5,277.70","5,293.60","5,250.40",383.24
251,21.91,2002-01-09,375323.58 ,-1.2,1032.0,0.0,721.0,-1.77,1033,0.0,721,"5,293.60","5,307.30","5,238.70","5,250.40","5,228.50",330.39
252,13.74,2002-01-10,379880.89 ,0.58,1032.0,0.0,721.0,2.75,1030,0.0,721,"5,250.40","5,250.40","5,200.70","5,228.50","5,190.70",158.67
253,7.32,2002-01-11,384625.18 ,1.36,1027.0,0.96,501.0,-2.37,1027,0.0,721,"5,228.50","5,228.50","5,177.60","5,190.70","5,198.60",216.14
254,0.1,2002-01-14,397598.10 ,5.93,1023.0,0.0,721.0,6.81,1023,0.0,300,"5,190.70","5,229.50","5,171.70","5,198.60","5,113.50",109.93
255,1.71,2002-01-15,400837.87 ,4.8,1019.0,0.0,802.0,5.63,1015,0.0,802,"5,198.60","5,198.60","5,095.60","5,113.50","5,166.00",202.35
256,5.11,2002-01-16,403290.20 ,0.08,1017.0,0.0,800.0,-2.74,1021,0.0,802,"5,113.50","5,175.40","5,081.90","5,166.00","5,127.60",204.83
257,10.12,2002-01-17,404862.11 ,3.88,1020.0,0.0,804.0,4.69,1016,0.0,802,"5,166.00","5,168.10","5,106.00","5,127.60","5,138.50",106.79
258,16.53,2002-01-18,405493.31 ,6.48,1016.0,0.0,801.0,-1.9,1020,0.0,721,"5,127.60","5,180.30","5,114.80","5,138.50","5,126.80",246.95
259,41.73,2002-01-21,401595.23 ,8.35,1008.0,0.5,310.0,6.53,1010,0.0,803,"5,138.40","5,150.80","5,103.20","5,126.80","5,138.50",371.41
260,51.33,2002-01-22,398480.62 ,3.7,1004.0,0.0,800.0,4.21,1000,0.0,802,"5,126.80","5,146.50","5,086.00","5,138.50","5,149.20",198.04
261,61.09,2002-01-23,394615.85 ,3.59,1005.0,0.0,801.0,1.39,995,0.69,501,"5,138.50","5,207.20","5,124.10","5,149.20","5,180.70",231.44
262,70.68,2002-01-24,390166.65 ,3.39,983.0,0.28,500.0,3.44,988,0.0,801,"5,149.20","5,201.00","5,123.40","5,180.70","5,233.10",183.17
263,79.71,2002-01-25,385347.89 ,1.16,1010.0,0.0,804.0,0.53,1018,0.0,804,"5,180.60","5,263.40","5,180.60","5,233.10","5,193.10",83.74
264,98.35,2002-01-28,371351.01 ,7.83,1008.0,0.0,802.0,5.62,1008,0.0,801,"5,233.10","5,233.10","5,162.60","5,193.10","5,223.60",416.86
265,99.99,2002-01-29,367774.32 ,4.94,1019.0,0.0,800.0,4.86,1020,0.0,801,"5,193.00","5,249.90","5,193.00","5,223.60","5,131.40",176.82
266,98.73,2002-01-30,365149.94 ,6.91,1019.0,0.0,801.0,6.72,1015,0.0,721,"5,223.60","5,243.20","5,131.40","5,131.40","5,089.30",46.66
267,94.58,2002-01-31,363641.05 ,6.65,1009.0,0.0,802.0,1.31,1015,0.0,800,"5,131.40","5,131.40","5,052.80","5,089.30","5,164.80",231.21
268,87.83,2002-02-01,363335.66 ,3.59,1008.0,0.3,500.0,4.9,1009,0.12,500,"5,089.30","5,176.40","5,088.70","5,164.80","5,189.70",395.82
269,57.89,2002-02-04,369329.99 ,4.18,1001.0,1.65,502.0,1.6,1011,0.0,804,"5,164.80","5,227.40","5,164.80","5,189.70","5,167.30",243.24
270,46.86,2002-02-05,373172.84 ,4.8,1001.0,0.37,300.0,6.67,996,0.0,802,"5,189.70","5,189.70","5,139.70","5,167.30","5,093.40",384.32
271,36.25,2002-02-06,377577.07 ,3.17,993.0,0.0,802.0,2.23,1000,0.0,800,"5,167.30","5,167.30","5,056.80","5,093.40","5,073.80",426.41
272,26.51,2002-02-07,382284.76 ,0.47,1012.0,0.0,802.0,-1.79,1019,0.0,801,"5,093.40","5,106.90","5,038.30","5,073.80","5,127.00",236.95
273,17.97,2002-02-08,387037.47 ,6.64,1014.0,0.0,300.0,6.3,1017,0.0,801,"5,073.80","5,127.00","5,038.30","5,127.00","5,128.10",195.37
274,1.92,2002-02-11,399299.92 ,5.65,1008.0,0.0,803.0,6.61,1001,0.5,500,"5,127.00","5,147.70","5,105.00","5,128.10","5,161.80",240.31
275,0.18,2002-02-12,402137.21 ,7.2,1002.0,0.0,802.0,6.41,1009,0.0,800,"5,128.10","5,173.60","5,128.10","5,161.80","5,135.70",149.45
276,0.29,2002-02-13,404150.67 ,5.94,1013.0,0.0,803.0,3.79,1016,0.0,801,"5,161.80","5,216.90","5,130.10","5,135.70","5,153.90",188.48
277,2.21,2002-02-14,405272.30 ,1.95,1021.0,0.0,802.0,-4.5,1029,0.0,802,"5,135.70","5,164.60","5,097.70","5,153.90","5,208.80",138.85
278,5.83,2002-02-15,405462.63 ,-1.14,1032.0,0.0,804.0,-5.05,1033,0.0,802,"5,153.90","5,238.00","5,151.90","5,208.80","5,182.50",145.22
279,25.42,2002-02-18,400450.41 ,-0.34,1020.0,0.0,721.0,-0.34,1021,0.0,803,"5,208.70","5,235.40","5,174.80","5,182.50","5,154.30",76.45
280,34.23,2002-02-19,397072.20 ,1.8,1025.0,0.0,801.0,2.26,1018,0.0,803,"5,182.50","5,195.70","5,152.30","5,154.30","5,092.50",56.53
281,43.81,2002-02-20,393013.12 ,4.36,1014.0,0.37,500.0,4.06,998,0.0,801,"5,154.30","5,154.30","5,089.00","5,092.50","5,024.20",251.43
282,53.87,2002-02-21,388446.20 ,-3.47,1000.0,0.0,801.0,-4.02,1021,0.0,804,"5,092.50","5,092.50","5,015.50","5,024.20","5,073.30",111.97
283,64.09,2002-02-22,383591.84 ,-0.7,1014.0,0.12,500.0,4.79,1000,0.0,802,"5,024.10","5,096.60","5,024.10","5,073.30","5,050.80",189.37
284,90.91,2002-02-25,370001.15 ,5.21,1004.0,0.21,501.0,6.0,1003,0.0,802,"5,073.30","5,074.10","5,016.00","5,050.80","5,100.70",172.04
285,96.57,2002-02-26,366723.55 ,5.1,995.0,0.11,500.0,3.26,985,0.0,803,"5,050.80","5,105.70","5,047.90","5,100.70","5,139.00",241.74
286,99.6,2002-02-27,364468.13 ,1.83,994.0,0.0,804.0,-1.85,998,0.0,802,"5,100.80","5,157.40","5,100.80","5,139.00","5,178.40",105.94
287,99.63,2002-02-28,363384.64 ,-0.83,995.0,0.0,801.0,-0.9,995,0.0,802,"5,139.00","5,196.90","5,129.60","5,178.40","5,101.00",180.09
288,96.61,2002-03-01,363542.63 ,-0.79,999.0,0.0,801.0,-2.7,1006,0.0,802,"5,178.40","5,178.40","5,093.70","5,101.00","5,169.00",195.15
289,73.27,2002-03-04,370897.42 ,4.68,1020.0,0.0,804.0,2.71,1021,0.0,804,"5,101.00","5,172.30","5,101.00","5,169.00","5,242.00",262.11
290,62.85,2002-03-05,375084.13 ,2.21,1017.0,0.0,804.0,2.05,1014,0.0,802,"5,169.00","5,270.70","5,169.00","5,242.00","5,214.00",218.19
291,52.16,2002-03-06,379730.84 ,3.52,1014.0,0.0,801.0,2.26,1007,0.0,802,"5,242.00","5,269.40","5,208.00","5,214.00","5,245.50",127.09
292,41.71,2002-03-07,384561.10 ,5.89,1007.0,0.0,804.0,7.05,1013,0.0,802,"5,214.00","5,251.00","5,188.50","5,245.50","5,282.10",314.0
293,31.89,2002-03-08,389308.14 ,5.44,1024.0,0.0,802.0,4.86,1026,0.0,803,"5,245.50","5,317.60","5,245.50","5,282.10","5,285.70",56.7
294,9.06,2002-03-11,400855.87 ,5.28,1009.0,0.0,802.0,4.56,1010,0.0,804,"5,282.10","5,328.60","5,252.70","5,285.70","5,258.90",144.06
295,4.35,2002-03-12,403284.01 ,6.1,1012.0,0.5,500.0,4.32,1014,0.0,804,"5,285.70","5,313.60","5,257.30","5,258.90","5,252.50",81.43
296,1.32,2002-03-13,404842.48 ,7.5,1014.0,0.22,500.0,-0.07,1017,0.19,500,"5,258.90","5,258.90","5,200.60","5,252.50","5,272.00",229.33
297,0.04,2002-03-14,405487.23 ,-1.31,1016.0,0.0,801.0,-3.94,1012,0.0,801,"5,252.50","5,307.30","5,237.60","5,272.00","5,261.40",305.94
298,0.56,2002-03-15,405201.19 ,-3.18,1006.0,1.13,500.0,-0.8,1006,0.0,701,"5,272.00","5,272.00","5,237.20","5,261.40","5,292.70",144.87
299,12.5,2002-03-18,398966.90 ,5.99,1004.0,0.23,500.0,4.26,999,0.0,803,"5,261.40","5,297.20","5,243.50","5,292.70","5,299.90",73.74
300,19.62,2002-03-19,395312.74 ,1.8,991.0,0.0,804.0,4.07,1001,0.0,802,"5,292.70","5,320.80","5,278.70","5,299.90","5,316.10",51.68
301,28.03,2002-03-20,391070.08 ,6.93,1006.0,0.23,500.0,7.56,1012,0.0,801,"5,299.90","5,331.60","5,299.90","5,316.10","5,266.90",125.25
302,37.49,2002-03-21,386422.46 ,9.53,1012.0,0.5,500.0,8.16,1017,0.0,801,"5,316.10","5,316.10","5,253.50","5,266.90","5,253.30",82.96
303,47.74,2002-03-22,381594.92 ,7.97,1021.0,0.0,802.0,7.1,1024,0.0,802,"5,266.90","5,279.70","5,240.10","5,253.30","5,250.50",145.13
304,79.01,2002-03-25,368675.61 ,4.64,1032.0,0.0,804.0,1.73,1030,0.0,721,"5,253.30","5,268.40","5,235.30","5,250.50","5,203.60",141.71
305,87.75,2002-03-26,365772.91 ,7.74,1028.0,0.0,801.0,2.9,1030,0.0,801,"5,250.50","5,298.40","5,203.60","5,203.60","5,195.50",101.81
306,94.54,2002-03-27,363936.98 ,4.22,1031.0,0.0,802.0,-0.28,1033,0.0,801,"5,203.60","5,222.20","5,170.50","5,195.50","5,214.70",102.19
307,98.75,2002-03-28,363297.51 ,3.1,1031.0,0.0,800.0,-0.11,1028,0.0,721,"5,195.50","5,225.40","5,189.40","5,214.70","5,271.80",123.91
308,68.16,2002-04-03,381702.95 ,10.32,1007.0,0.0,802.0,8.83,1005,0.0,721,"5,271.80","5,271.80","5,231.50","5,251.40","5,247.80",128.21
309,57.98,2002-04-04,386603.76 ,10.8,1007.0,0.0,800.0,4.28,1009,0.0,721,"5,251.40","5,268.40","5,235.40","5,247.80","5,209.50",95.53
310,47.79,2002-04-05,391312.79 ,7.5,1007.0,0.0,801.0,3.4,1006,0.0,721,"5,247.80","5,247.80","5,187.70","5,209.50","5,233.60",123.81
311,20.55,2002-04-08,402144.36 ,1.28,1021.0,0.0,801.0,0.41,1023,0.0,802,"5,209.50","5,261.10","5,207.00","5,233.60","5,178.60",68.61
312,13.44,2002-04-09,404175.80 ,4.56,1023.0,0.0,801.0,-0.63,1026,0.0,721,"5,233.60","5,238.80","5,149.30","5,178.60","5,179.60",51.25
313,7.67,2002-04-10,405287.59 ,1.64,1022.0,0.0,804.0,0.52,1021,0.0,721,"5,178.60","5,213.20","5,164.60","5,179.60","5,229.10",76.84
314,3.41,2002-04-11,405455.21 ,1.84,1017.0,0.0,800.0,1.31,1013,0.0,721,"5,179.60","5,236.10","5,155.10","5,229.10","5,137.40",269.74
315,0.82,2002-04-12,404682.18 ,3.91,1009.0,0.0,802.0,-0.51,1009,0.0,721,"5,229.10","5,243.70","5,136.30","5,137.40","5,161.00",74.83
316,3.96,2002-04-15,397155.52 ,3.99,1014.0,0.0,802.0,3.91,1016,0.0,721,"5,137.40","5,179.90","5,137.40","5,161.00","5,201.40",219.23
317,8.71,2002-04-16,393208.45 ,7.5,1017.0,0.0,803.0,2.79,1018,0.0,721,"5,161.00","5,209.00","5,153.20","5,201.40","5,259.90",47.21
318,15.19,2002-04-17,388780.48 ,6.13,1016.0,0.0,802.0,3.34,1016,0.0,721,"5,201.40","5,259.90","5,201.40","5,259.90","5,263.90",155.33
319,23.24,2002-04-18,384071.46 ,6.22,1013.0,0.0,802.0,3.67,1016,0.0,803,"5,259.90","5,292.30","5,256.60","5,263.90","5,229.40",216.35
320,32.61,2002-04-19,379313.96 ,4.84,1017.0,0.0,801.0,5.13,1020,0.0,721,"5,263.90","5,291.60","5,229.40","5,229.40","5,243.60",536.51
321,65.01,2002-04-22,367309.07 ,9.78,1032.0,0.0,801.0,9.3,1032,0.0,721,"5,229.40","5,248.90","5,210.40","5,243.60","5,221.50",255.4
