,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result
2886,97.04,1995-02-14,394010.89 ,3.61,996.0,1.54,501.0,-0.01,1005,0.0,801,"3,105.10","3,108.30","3,080.00","3,081.10","3,071.30"
2887,99.52,1995-02-15,389578.92 ,4.35,1002.0,0.27,501.0,4.03,998,0.0,802,"3,079.00","3,087.30","3,071.20","3,071.30","3,074.90"
2888,99.86,1995-02-16,384841.56 ,2.01,1000.0,0.0,803.0,-0.34,1004,0.0,801,"3,071.50","3,074.90","3,060.50","3,074.90","3,051.10"
2889,97.89,1995-02-17,380041.02 ,1.51,995.0,1.17,310.0,-0.96,1001,0.0,800,"3,083.10","3,083.90","3,046.90","3,051.10","3,044.20"
2890,78.55,1995-02-20,367816.63 ,7.71,1004.0,0.0,801.0,1.5,1015,0.0,804,"3,053.50","3,054.90","3,041.00","3,044.20","3,018.60"
2891,68.56,1995-02-21,365242.67 ,5.59,1010.0,0.4,310.0,2.52,1009,0.0,801,"3,030.40","3,030.40","3,013.00","3,018.60","3,023.40"
2892,57.57,1995-02-22,363710.66 ,-0.86,1021.0,0.0,800.0,1.67,1019,0.0,804,"3,023.60","3,026.90","3,012.60","3,023.40","3,019.50"
2893,46.17,1995-02-23,363311.48 ,-2.28,1004.0,0.0,804.0,-2.91,1005,0.0,800,"3,015.00","3,027.40","3,006.80","3,019.50","3,049.30"
2894,34.95,1995-02-24,364069.69 ,1.23,1001.0,0.0,802.0,1.14,993,0.0,803,"3,021.40","3,049.30","3,021.40","3,049.30","3,037.70"
2895,8.19,1995-02-27,372532.87 ,0.14,1017.0,0.0,801.0,-2.6,1021,0.0,802,"3,048.90","3,049.20","3,033.20","3,037.70","3,025.30"
2896,3.13,1995-02-28,376868.91 ,5.12,1018.0,0.0,300.0,4.98,1019,0.0,804,"2,998.20","3,029.00","2,998.20","3,025.30","3,009.30"
2897,0.45,1995-03-01,381579.43 ,5.64,1015.0,0.0,804.0,4.54,1003,0.0,804,"3,022.00","3,031.00","3,005.00","3,009.30","3,041.20"
2898,0.17,1995-03-02,386402.64 ,-0.34,1006.0,0.12,500.0,-4.01,1005,0.0,801,"3,020.00","3,041.90","3,020.00","3,041.20","3,038.20"
2899,0.17,1995-03-02,386402.64 ,-4.84,992.0,2.26,501.0,-4.01,1005,0.0,801,"3,020.00","3,041.90","3,020.00","3,041.20","3,038.20"
2900,2.14,1995-03-03,391080.91 ,-4.84,992.0,2.26,611.0,-5.35,997,0.0,801,"3,038.50","3,047.40","3,038.10","3,038.20","3,025.10"
2901,18.8,1995-03-06,402052.24 ,0.13,990.0,0.0,803.0,-1.63,1000,0.0,800,"3,031.90","3,037.00","3,020.00","3,025.10","3,001.90"
2902,26.85,1995-03-07,404146.65 ,-3.3,1007.0,0.0,801.0,-1.55,1005,0.0,804,"3,018.70","3,020.30","2,993.00","3,001.90","2,977.00"
2903,35.64,1995-03-08,405291.61 ,0.66,993.0,0.0,802.0,-3.78,994,0.0,802,"3,005.70","3,005.70","2,976.50","2,977.00","2,992.10"
2904,44.89,1995-03-09,405443.57 ,-0.03,1003.0,0.0,801.0,-2.21,1012,0.0,741,"2,958.60","2,994.90","2,958.60","2,992.10","2,986.90"
2905,54.32,1995-03-10,404593.63 ,1.1,1013.0,0.0,803.0,-1.64,1009,0.0,801,"3,013.20","3,013.20","2,985.10","2,986.90","3,021.10"
2906,81.03,1995-03-13,396485.82 ,4.95,1028.0,0.0,801.0,-1.4,1028,0.0,741,"2,991.50","3,021.20","2,991.40","3,021.10","3,011.80"
2907,88.34,1995-03-14,392287.85 ,1.48,1024.0,0.0,721.0,-2.3,1018,0.0,721,"3,029.60","3,031.90","3,009.00","3,011.80","3,050.60"
2908,94.2,1995-03-15,387633.88 ,4.82,1006.0,0.25,302.0,-1.74,1001,0.0,800,"3,008.70","3,050.60","3,008.60","3,050.60","3,047.00"
2909,98.2,1995-03-16,382761.97 ,-1.98,999.0,0.0,803.0,-2.94,1002,0.0,800,"3,061.60","3,069.00","3,046.80","3,047.00","3,094.10"
2910,99.95,1995-03-17,377937.85 ,1.99,999.0,0.0,801.0,4.62,988,0.34,500,"3,046.50","3,094.10","3,046.50","3,094.10","3,089.30"
2911,89.79,1995-03-20,366428.29 ,-1.03,1013.0,0.0,800.0,-5.52,1023,0.0,801,"3,099.90","3,105.40","3,086.30","3,089.30","3,124.20"
2912,81.65,1995-03-21,364334.68 ,0.57,1030.0,0.0,801.0,-2.84,1036,0.0,800,"3,080.50","3,124.20","3,080.50","3,124.20","3,135.00"
2913,71.83,1995-03-22,363361.88 ,2.93,1037.0,0.0,804.0,-2.37,1038,0.0,801,"3,126.90","3,148.80","3,123.40","3,135.00","3,139.70"
2914,60.92,1995-03-23,363559.92 ,1.68,1035.0,0.0,800.0,0.35,1032,0.0,800,"3,127.70","3,145.90","3,124.10","3,139.70","3,136.40"
2915,49.57,1995-03-24,364907.63 ,5.67,1025.0,0.0,801.0,4.28,1023,0.0,721,"3,149.40","3,169.20","3,133.00","3,136.40","3,153.40"
2916,18.63,1995-03-27,374667.19 ,2.19,1011.0,0.0,804.0,-2.61,1006,0.0,803,"3,141.00","3,153.40","3,129.60","3,153.40","3,149.80"
2917,10.97,1995-03-28,379179.26 ,-1.89,1021.0,0.0,800.0,-3.37,1012,0.0,804,"3,159.00","3,170.20","3,147.40","3,149.80","3,128.30"
2918,5.23,1995-03-29,383920.95 ,0.77,993.0,0.0,803.0,-5.76,1014,0.0,800,"3,156.20","3,156.30","3,128.20","3,128.30","3,142.30"
2919,1.57,1995-03-30,388641.07 ,1.29,1027.0,0.0,800.0,-1.69,1031,0.0,800,"3,125.30","3,142.30","3,111.30","3,142.30","3,176.20"
2920,0.05,1995-03-31,393103.23 ,4.0,1030.0,0.0,802.0,5.45,1027,0.0,802,"3,140.80","3,185.60","3,131.70","3,176.20","3,137.90"
2921,7.42,1995-04-03,403024.51 ,6.03,1024.0,0.0,801.0,3.07,1019,0.0,802,"3,173.30","3,173.30","3,133.10","3,137.90","3,143.10"
2922,13.22,1995-04-04,404719.24 ,8.4,1015.0,0.0,801.0,6.23,1019,0.0,803,"3,134.20","3,148.90","3,129.50","3,143.10","3,188.10"
2923,20.29,1995-04-05,405469.23 ,7.64,1023.0,0.0,804.0,6.88,1023,0.0,721,"3,154.00","3,188.70","3,154.00","3,188.10","3,190.20"
2924,28.39,1995-04-06,405240.50 ,6.07,1020.0,0.0,803.0,7.36,1023,0.0,721,"3,201.30","3,206.60","3,184.30","3,190.20","3,200.90"
2925,37.26,1995-04-07,404030.26 ,12.12,1026.0,0.0,801.0,8.08,1024,0.0,803,"3,181.90","3,212.20","3,177.70","3,200.90","3,210.90"
2926,65.95,1995-04-10,395019.41 ,6.2,1024.0,0.0,801.0,5.13,1021,0.0,801,"3,199.60","3,221.80","3,199.40","3,210.90","3,204.20"
2927,75.21,1995-04-11,390608.90 ,10.46,1021.0,0.0,802.0,5.96,1024,0.0,721,"3,210.80","3,213.00","3,189.70","3,204.20","3,190.90"
2928,83.69,1995-04-12,385809.11 ,10.76,1025.0,0.0,802.0,3.73,1031,0.0,721,"3,210.00","3,216.20","3,190.80","3,190.90","3,209.80"
2929,90.91,1995-04-13,380874.86 ,5.7,1033.0,0.0,801.0,0.59,1036,0.0,800,"3,189.00","3,211.20","3,187.20","3,209.80","3,208.80"
2930,96.32,1995-04-14,376087.73 ,5.01,1036.0,0.0,801.0,5.0,1038,0.0,802,"3,214.90","3,215.90","3,204.60","3,208.80","3,208.80"
2931,97.31,1995-04-17,365365.69 ,5.37,1017.0,0.0,804.0,4.31,1010,0.0,801,"3,208.80","3,208.80","3,208.80","3,208.80","3,208.80"
2932,92.02,1995-04-18,363742.77 ,3.64,1001.0,0.0,804.0,2.14,995,0.51,500,"3,208.80","3,208.80","3,208.80","3,208.80","3,194.50"
2933,84.33,1995-04-19,363309.80 ,1.9,1002.0,0.0,802.0,-1.73,1005,0.0,800,"3,201.50","3,201.50","3,194.50","3,194.50","3,170.10"
2934,74.81,1995-04-20,364081.50 ,-0.23,1006.0,0.18,500.0,-2.74,1010,0.0,800,"3,188.90","3,188.90","3,167.70","3,170.10","3,174.70"
2935,64.14,1995-04-21,365995.40 ,0.79,1011.0,0.0,803.0,0.47,1015,0.0,801,"3,175.00","3,177.50","3,162.20","3,174.70","3,199.90"
2936,31.51,1995-04-24,376999.10 ,7.62,1021.0,0.43,500.0,3.63,1016,0.0,804,"3,185.80","3,205.60","3,185.60","3,199.90","3,209.30"
2937,22.14,1995-04-25,381671.88 ,6.96,1008.0,0.0,804.0,4.85,1004,0.0,721,"3,199.80","3,209.30","3,176.30","3,209.30","3,214.90"
2938,14.16,1995-04-26,386425.84 ,9.09,1003.0,0.0,800.0,1.21,1005,0.26,500,"3,224.80","3,234.10","3,211.90","3,214.90","3,226.20"
2939,7.83,1995-04-27,391017.57 ,1.71,1009.0,0.0,721.0,0.06,1011,0.0,803,"3,204.60","3,231.30","3,204.40","3,226.20","3,217.60"
2940,3.31,1995-04-28,395229.90 ,2.42,1012.0,0.0,801.0,0.6,1016,0.0,803,"3,241.50","3,241.50","3,216.20","3,217.60","3,216.70"
2941,1.22,1995-05-01,403950.75 ,10.25,1025.0,0.0,801.0,5.84,1026,0.0,804,"3,220.30","3,232.30","3,209.30","3,216.70","3,220.40"
2942,4.2,1995-05-02,405187.72 ,9.83,1025.0,0.0,721.0,8.92,1026,0.0,803,"3,212.80","3,228.30","3,211.20","3,220.40","3,248.20"
2943,8.82,1995-05-03,405488.47 ,15.81,1025.0,0.0,800.0,11.26,1027,0.0,721,"3,221.30","3,251.60","3,221.00","3,248.20","3,262.60"
2944,14.9,1995-05-04,404834.62 ,15.57,1025.0,0.0,801.0,11.88,1026,0.0,721,"3,259.60","3,267.30","3,254.10","3,262.60","3,264.30"
2945,22.25,1995-05-05,403235.56 ,17.91,1024.0,0.0,801.0,13.65,1024,0.0,721,"3,283.50","3,288.20","3,260.60","3,264.30","3,251.70"
2946,49.71,1995-05-08,393374.41 ,16.32,1013.0,0.0,803.0,8.16,1016,0.0,802,"3,254.00","3,265.50","3,250.00","3,251.70","3,251.70"
2947,59.8,1995-05-09,388816.61 ,7.82,1016.0,0.0,801.0,3.79,1019,0.0,803,"3,251.70","3,251.70","3,251.70","3,251.70","3,261.20"
2948,69.8,1995-05-10,383952.31 ,5.85,1019.0,0.0,804.0,2.72,1018,0.0,801,"3,259.10","3,267.10","3,248.90","3,261.20","3,290.10"
2949,79.25,1995-05-11,379043.58 ,6.39,1014.0,0.0,801.0,0.65,1012,0.0,802,"3,267.30","3,294.50","3,267.30","3,290.10","3,317.90"
2950,87.6,1995-05-12,374376.92 ,2.06,1008.0,0.0,804.0,0.66,1007,0.0,804,"3,293.10","3,320.60","3,290.20","3,317.90","3,310.30"
2951,100,1995-05-15,364576.27 ,5.47,1019.0,0.0,804.0,5.04,1018,0.0,801,"3,325.10","3,326.20","3,304.20","3,310.30","3,310.70"
2952,98.42,1995-05-16,363416.86 ,7.85,1013.0,0.0,801.0,6.3,1009,0.0,802,"3,310.50","3,324.80","3,307.00","3,310.70","3,300.80"
2953,93.88,1995-05-17,363494.22 ,4.65,1003.0,0.8,500.0,7.8,997,0.0,721,"3,308.00","3,309.20","3,295.30","3,300.80","3,297.40"
2954,86.8,1995-05-18,364794.41 ,0.98,1004.0,0.0,804.0,1.25,1008,0.0,802,"3,301.40","3,318.20","3,297.20","3,297.40","3,285.80"
2955,77.78,1995-05-19,367221.36 ,7.05,1011.0,0.0,801.0,4.21,1014,0.0,801,"3,290.70","3,315.40","3,284.00","3,285.80","3,261.00"
2956,45.94,1995-05-22,379325.88 ,10.92,1027.0,0.0,802.0,7.51,1024,0.0,802,"3,258.70","3,273.70","3,253.90","3,261.00","3,284.50"
2957,35.63,1995-05-23,384128.46 ,9.0,1017.0,0.0,801.0,9.8,1012,0.0,721,"3,265.10","3,284.50","3,264.70","3,284.50","3,291.80"
2958,26.18,1995-05-24,388872.35 ,14.44,1008.0,0.0,800.0,12.63,1005,0.0,721,"3,296.30","3,296.30","3,276.70","3,291.80","3,327.30"
2959,17.9,1995-05-25,393319.13 ,11.27,1005.0,0.0,801.0,9.9,1011,0.0,801,"3,306.30","3,334.30","3,306.30","3,327.30","3,328.20"
2960,11,1995-05-26,397267.07 ,10.93,1012.0,0.0,801.0,9.76,1015,0.0,801,"3,330.40","3,360.80","3,328.20","3,328.20","3,311.10"
2961,0.24,1995-05-29,404719.92 ,11.4,1012.0,0.0,801.0,9.1,1015,0.0,801,"3,325.80","3,332.10","3,305.10","3,311.10","3,311.10"
2962,0.22,1995-05-30,405463.05 ,10.66,1017.0,0.0,802.0,10.02,1019,0.0,802,"3,311.10","3,311.10","3,311.10","3,311.10","3,309.90"
2963,2,1995-05-31,405274.01 ,10.92,1019.0,1.52,521.0,11.19,1021,0.0,801,"3,307.10","3,320.00","3,307.00","3,309.90","3,319.40"
2964,5.51,1995-06-01,404154.61 ,12.24,1020.0,0.0,802.0,10.11,1020,0.0,803,"3,317.60","3,319.40","3,301.40","3,319.40","3,340.60"
2965,10.66,1995-06-02,402132.73 ,12.1,1017.0,0.0,802.0,8.91,1017,0.0,802,"3,352.30","3,353.20","3,340.20","3,340.60","3,345.00"
2966,34.29,1995-06-05,391424.23 ,8.05,1017.0,0.0,803.0,7.85,1022,0.0,802,"3,339.00","3,349.30","3,328.60","3,345.00","3,376.60"
2967,44.18,1995-06-06,386769.13 ,11.15,1023.0,0.0,801.0,10.07,1024,0.0,803,"3,338.60","3,376.60","3,338.40","3,376.60","3,380.00"
2968,54.6,1995-06-07,381913.39 ,11.49,1021.0,0.0,804.0,11.01,1017,0.0,802,"3,384.50","3,384.60","3,368.80","3,380.00","3,370.80"
2969,65.16,1995-06-08,377119.18 ,10.52,1017.0,0.0,803.0,5.66,1018,0.0,802,"3,372.00","3,380.60","3,361.20","3,370.80","3,380.80"
2970,75.36,1995-06-09,372667.29 ,9.13,1019.0,0.0,803.0,6.16,1019,0.0,802,"3,361.30","3,395.00","3,361.30","3,380.80","3,337.70"
2971,97.45,1995-06-12,363985.51 ,7.35,1013.0,0.0,802.0,6.07,1015,0.0,300,"3,368.90","3,370.50","3,335.60","3,337.70","3,344.60"
2972,99.87,1995-06-13,363298.89 ,5.19,1018.0,0.0,802.0,3.96,1019,0.0,804,"3,328.10","3,347.30","3,328.00","3,344.60","3,348.00"
2973,99.2,1995-06-14,363864.20 ,6.88,1022.0,0.0,801.0,6.95,1022,0.0,801,"3,352.20","3,352.20","3,339.30","3,348.00","3,339.80"
2974,95.52,1995-06-15,365643.69 ,10.85,1019.0,0.0,801.0,7.23,1018,0.0,804,"3,361.70","3,362.00","3,337.50","3,339.80","3,370.40"
2975,89.22,1995-06-16,368515.95 ,13.84,1015.0,0.0,801.0,7.9,1015,0.0,802,"3,343.60","3,372.00","3,336.00","3,370.40","3,366.10"
2976,61.03,1995-06-19,381504.26 ,14.0,1014.0,0.0,803.0,10.88,1018,0.0,801,"3,374.00","3,383.30","3,348.20","3,366.10","3,381.30"
2977,50.6,1995-06-20,386386.04 ,14.66,1018.0,0.0,801.0,12.21,1019,0.0,801,"3,363.90","3,384.60","3,358.80","3,381.30","3,377.20"
2978,40.45,1995-06-21,391086.37 ,20.4,1020.0,0.0,802.0,12.44,1025,0.0,801,"3,393.20","3,397.70","3,375.30","3,377.20","3,378.30"
2979,30.93,1995-06-22,395370.70 ,13.14,1028.0,0.0,801.0,9.52,1032,0.0,802,"3,369.70","3,392.20","3,369.60","3,378.30","3,403.80"
2980,4.15,1995-06-26,405236.00 ,17.01,1027.0,0.0,800.0,8.64,1028,0.0,804,"3,403.10","3,403.30","3,372.10","3,379.40","3,309.20"
2981,1.21,1995-06-27,405476.63 ,18.78,1024.0,0.0,800.0,9.3,1025,0.0,803,"3,364.80","3,364.80","3,307.80","3,309.20","3,313.20"
2982,0.02,1995-06-28,404781.46 ,18.11,1021.0,0.0,801.0,12.7,1022,0.0,801,"3,298.10","3,313.50","3,293.30","3,313.20","3,282.70"
2983,0.66,1995-06-29,403174.68 ,21.42,1020.0,0.0,800.0,12.95,1020,0.0,800,"3,305.50","3,306.10","3,265.50","3,282.70","3,294.00"
2984,3.13,1995-06-30,400707.25 ,19.13,1018.0,0.0,801.0,15.94,1016,0.0,721,"3,294.20","3,308.70","3,284.40","3,294.00","3,314.60"
2985,20.91,1995-07-03,389142.88 ,13.47,1004.0,0.56,500.0,9.59,1003,0.0,721,"3,292.40","3,314.60","3,288.00","3,314.60","3,323.70"
2986,29.8,1995-07-04,384426.63 ,13.94,1008.0,0.0,803.0,9.97,1013,0.0,800,"3,310.20","3,324.80","3,300.40","3,323.70","3,349.20"
2987,39.76,1995-07-05,379638.54 ,14.81,1017.0,0.0,804.0,14.94,1021,0.0,801,"3,334.40","3,349.60","3,334.40","3,349.20","3,394.90"
2988,50.44,1995-07-06,375037.25 ,18.77,1019.0,0.0,802.0,12.94,1020,0.0,804,"3,373.00","3,400.20","3,353.60","3,394.90","3,388.30"
2989,61.42,1995-07-07,370890.30 ,17.15,1018.0,0.0,803.0,15.48,1019,0.0,804,"3,394.00","3,418.70","3,385.00","3,388.30","3,462.90"
2990,90.25,1995-07-10,363558.39 ,21.37,1019.0,0.0,800.0,13.97,1016,0.0,721,"3,420.30","3,462.90","3,420.30","3,462.90","3,455.00"
2991,96.26,1995-07-11,363373.49 ,23.57,1011.0,0.0,721.0,21.37,1009,0.0,721,"3,472.60","3,487.80","3,454.10","3,455.00","3,464.00"
2992,99.5,1995-07-12,364421.54 ,22.4,1009.0,0.0,803.0,18.36,1013,0.0,801,"3,447.10","3,480.50","3,446.40","3,464.00","3,450.60"
2993,99.72,1995-07-13,366641.98 ,17.45,1012.0,0.0,800.0,14.89,1012,0.0,801,"3,452.40","3,458.60","3,447.10","3,450.60","3,447.20"
2994,97,1995-07-14,369893.86 ,21.13,1010.0,0.0,803.0,15.2,1008,0.0,802,"3,465.30","3,472.30","3,447.10","3,447.20","3,429.20"
2995,75.58,1995-07-17,383508.97 ,15.41,1012.0,0.0,802.0,13.67,1012,0.0,802,"3,444.80","3,445.10","3,419.60","3,429.20","3,442.60"
2996,65.96,1995-07-18,388400.70 ,15.86,1013.0,0.0,802.0,14.63,1012,0.0,801,"3,430.50","3,448.70","3,430.50","3,442.60","3,420.70"
2997,55.99,1995-07-19,393008.87 ,22.12,1017.0,0.0,803.0,20.33,1022,0.0,803,"3,437.00","3,448.50","3,420.70","3,420.70","3,405.30"
2998,46.06,1995-07-20,397104.53 ,23.7,1021.0,0.0,801.0,20.32,1020,0.0,800,"3,408.80","3,414.30","3,393.20","3,405.30","3,400.40"
2999,36.5,1995-07-21,400507.03 ,26.24,1015.0,0.0,800.0,20.25,1014,0.0,801,"3,382.30","3,407.70","3,382.10","3,400.40","3,413.10"
3000,12.6,1995-07-24,405475.68 ,17.93,1022.0,0.0,804.0,15.53,1024,0.0,804,"3,413.50","3,426.20","3,408.90","3,413.10","3,431.60"
3001,6.99,1995-07-25,405230.94 ,19.82,1021.0,0.0,802.0,16.74,1020,0.0,721,"3,413.80","3,432.20","3,413.80","3,431.60","3,432.90"
3002,2.92,1995-07-26,404040.59 ,17.53,1014.0,0.0,800.0,19.47,1011,0.0,803,"3,443.40","3,443.50","3,428.10","3,432.90","3,454.30"
3003,0.56,1995-07-27,401950.65 ,22.16,1011.0,0.0,801.0,16.77,1011,0.0,802,"3,445.50","3,457.50","3,443.10","3,454.30","3,458.30"
3004,0.05,1995-07-28,399037.14 ,19.48,1013.0,0.31,500.0,16.81,1018,0.5,500,"3,453.30","3,458.30","3,446.60","3,458.30","3,468.90"
3005,10.31,1995-07-31,386632.71 ,24.32,1016.0,0.0,801.0,19.57,1016,0.0,721,"3,461.10","3,480.50","3,460.50","3,468.90","3,463.30"
3006,17.48,1995-08-01,381883.28 ,22.89,1013.0,0.0,802.0,20.55,1014,0.0,721,"3,475.60","3,475.70","3,456.10","3,463.30","3,449.90"
3007,26.25,1995-08-02,377207.46 ,26.02,1015.0,0.0,801.0,19.47,1017,0.0,800,"3,458.70","3,465.60","3,448.80","3,449.90","3,499.90"
3008,36.27,1995-08-03,372859.69 ,21.54,1017.0,0.0,802.0,19.59,1017,0.0,800,"3,456.60","3,505.00","3,456.60","3,499.90","3,475.60"
3009,47.16,1995-08-04,369090.41 ,21.05,1016.0,0.0,801.0,14.47,1018,0.0,803,"3,493.50","3,494.10","3,467.60","3,475.60","3,482.40"
3010,79.68,1995-08-07,363322.58 ,18.04,1019.0,0.0,804.0,12.6,1022,0.0,804,"3,481.90","3,492.00","3,479.70","3,482.40","3,483.50"
3011,88.37,1995-08-08,363678.42 ,14.01,1023.0,0.0,803.0,11.48,1024,0.0,802,"3,474.10","3,483.50","3,468.20","3,483.50","3,468.80"
3012,94.92,1995-08-09,365219.13 ,14.38,1023.0,0.0,801.0,11.32,1024,0.0,802,"3,485.30","3,485.60","3,467.80","3,468.80","3,468.30"
3013,98.87,1995-08-10,367858.40 ,16.37,1021.0,0.0,800.0,15.21,1023,0.0,800,"3,464.90","3,480.50","3,463.10","3,468.30","3,474.70"
3014,99.98,1995-08-11,371437.53 ,18.74,1021.0,0.0,800.0,18.37,1020,0.0,721,"3,462.20","3,474.70","3,461.80","3,474.70","3,467.50"
3015,87.95,1995-08-14,385421.52 ,19.19,1020.0,0.0,801.0,13.7,1023,0.0,802,"3,471.10","3,478.80","3,467.50","3,467.50","3,441.40"
3016,80.22,1995-08-15,390240.94 ,18.7,1022.0,0.0,801.0,16.76,1024,0.0,721,"3,457.50","3,457.90","3,433.40","3,441.40","3,444.40"
3017,71.45,1995-08-16,394693.19 ,25.19,1022.0,0.0,801.0,16.82,1024,0.0,802,"3,453.40","3,456.90","3,442.80","3,444.40","3,465.10"
3018,62.07,1995-08-17,398560.01 ,25.13,1021.0,0.0,803.0,18.21,1022,0.0,801,"3,451.10","3,466.90","3,451.10","3,465.10","3,470.60"
3019,52.45,1995-08-18,401671.18 ,18.63,1019.0,0.0,800.0,17.58,1020,0.0,721,"3,468.70","3,471.80","3,465.80","3,470.60","3,509.80"
3020,25.07,1995-08-21,405484.25 ,22.01,1021.0,0.0,801.0,16.81,1023,0.0,801,"3,475.40","3,509.80","3,475.40","3,509.80","3,535.70"
3021,10.68,1995-08-23,403143.77 ,24.49,1015.0,0.0,800.0,17.8,1013,0.0,721,"3,530.20","3,540.70","3,523.00","3,530.20","3,515.90"
3022,5.42,1995-08-24,400603.98 ,17.6,1013.0,0.0,801.0,12.44,1016,0.0,803,"3,536.70","3,540.60","3,514.80","3,515.90","3,520.00"
3023,1.82,1995-08-25,397272.49 ,18.45,1013.0,0.0,803.0,15.62,1011,0.0,803,"3,503.30","3,523.50","3,502.90","3,520.00","3,524.90"
3024,3.06,1995-08-28,384094.49 ,9.25,1015.0,0.0,802.0,6.5,1022,0.0,801,"3,520.50","3,526.50","3,515.40","3,524.90","3,524.90"
3025,7.83,1995-08-29,379337.38 ,12.34,1024.0,0.0,803.0,9.12,1023,0.0,801,"3,524.90","3,524.90","3,524.90","3,524.90","3,502.60"
3026,14.67,1995-08-30,374805.54 ,12.65,1024.0,0.0,802.0,7.25,1027,0.0,800,"3,522.30","3,522.90","3,499.90","3,502.60","3,504.00"
3027,23.32,1995-08-31,370750.50 ,16.91,1026.0,0.0,802.0,13.8,1026,0.0,801,"3,502.40","3,509.20","3,498.60","3,504.00","3,477.80"
3028,33.39,1995-09-01,367405.17 ,13.79,1025.0,0.0,803.0,12.71,1024,0.0,801,"3,498.50","3,498.50","3,470.00","3,477.80","3,509.40"
3029,67.02,1995-09-04,363349.19 ,12.28,1006.0,0.0,802.0,8.75,1007,0.0,801,"3,484.70","3,510.00","3,479.30","3,509.40","3,522.70"
3030,77.4,1995-09-05,364278.64 ,15.37,1004.0,0.0,802.0,8.59,1001,0.0,803,"3,511.90","3,523.60","3,505.20","3,522.70","3,532.40"
3031,86.33,1995-09-06,366325.59 ,11.21,1000.0,0.5,500.0,10.58,1000,0.0,803,"3,522.50","3,537.80","3,518.50","3,532.40","3,557.70"
3032,93.29,1995-09-07,369373.18 ,12.6,996.0,0.26,500.0,15.1,986,0.0,802,"3,541.50","3,561.50","3,540.60","3,557.70","3,545.60"
3033,97.88,1995-09-08,373243.16 ,13.43,982.0,0.0,802.0,11.71,989,0.0,721,"3,555.60","3,557.90","3,543.50","3,545.60","3,554.50"
3034,96.48,1995-09-11,387371.51 ,16.28,1001.0,0.0,802.0,9.83,1002,0.0,802,"3,548.50","3,563.70","3,548.30","3,554.50","3,549.30"
3035,91.57,1995-09-12,392033.68 ,13.44,1009.0,0.0,801.0,11.67,1010,0.36,500,"3,555.20","3,565.30","3,546.70","3,549.30","3,535.90"
3036,85.04,1995-09-13,396256.39 ,10.81,1011.0,0.0,801.0,9.22,1013,0.0,801,"3,539.70","3,542.50","3,533.60","3,535.90","3,570.80"
3037,77.27,1995-09-14,399839.60 ,12.11,1014.0,0.0,800.0,11.69,1011,0.0,804,"3,551.00","3,570.80","3,544.50","3,570.80","3,565.40"
3038,77.27,1995-09-14,399839.60 ,11.46,1006.0,0.93,310.0,11.69,1011,0.0,804,"3,551.00","3,570.80","3,544.50","3,570.80","3,565.40"
3039,68.63,1995-09-15,402627.91 ,11.46,1006.0,0.93,500.0,10.96,1005,0.0,803,"3,574.50","3,575.10","3,562.50","3,565.40","3,564.60"
3040,40.62,1995-09-18,405327.59 ,13.6,1015.0,0.0,721.0,12.86,1016,0.0,701,"3,575.90","3,587.00","3,564.50","3,564.60","3,533.30"
3041,31.5,1995-09-19,404235.65 ,13.34,1018.0,1.03,500.0,13.27,1017,0.0,721,"3,551.30","3,552.20","3,532.80","3,533.30","3,541.40"
3042,22.95,1995-09-20,402185.40 ,12.16,1017.0,0.0,801.0,9.37,1018,0.0,801,"3,535.40","3,553.30","3,535.40","3,541.40","3,561.50"
3043,15.27,1995-09-21,399254.63 ,9.54,1021.0,0.0,804.0,7.42,1022,0.0,701,"3,546.90","3,561.60","3,546.90","3,561.50","3,557.90"
3044,8.79,1995-09-22,395562.40 ,13.24,1022.0,0.0,803.0,10.43,1023,0.0,701,"3,564.50","3,569.90","3,555.60","3,557.90","3,514.80"
3045,0.03,1995-09-25,381743.58 ,6.72,1012.0,0.0,801.0,3.61,1021,0.0,800,"3,543.70","3,543.70","3,503.60","3,514.80","3,507.00"
3046,1.64,1995-09-26,377007.08 ,10.62,1019.0,0.0,803.0,11.62,1016,0.5,500,"3,514.10","3,520.40","3,506.10","3,507.00","3,523.30"
3047,5.73,1995-09-27,372641.18 ,13.5,1015.0,0.17,311.0,9.04,1010,0.5,310,"3,515.70","3,523.30","3,513.00","3,523.30","3,485.00"
3048,12.17,1995-09-28,368896.73 ,4.22,1017.0,0.0,801.0,3.06,1021,0.0,801,"3,519.90","3,520.20","3,476.90","3,485.00","3,479.00"
3049,20.63,1995-09-29,365991.44 ,7.63,1021.0,0.0,801.0,3.65,1022,0.0,803,"3,497.10","3,497.10","3,474.60","3,479.00","3,508.20"
3050,53.11,1995-10-02,363695.09 ,9.17,1012.0,0.0,800.0,9.16,1015,0.0,801,"3,490.00","3,510.20","3,489.30","3,508.20","3,520.20"
3051,64.32,1995-10-03,365209.67 ,12.12,1014.0,0.0,802.0,12.31,1011,0.0,721,"3,510.60","3,520.30","3,502.70","3,520.20","3,524.20"
3052,74.74,1995-10-04,367766.40 ,13.47,1008.0,0.0,801.0,13.23,1003,0.0,804,"3,514.90","3,531.60","3,514.90","3,524.20","3,544.10"
